,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,gender,match
967,60.0,15.0,0.0,15.0,0.0,10.0,1,0
968,21.0,20.0,19.0,20.0,10.0,10.0,1,0
969,21.0,20.0,19.0,20.0,10.0,10.0,1,0
970,21.0,20.0,19.0,20.0,10.0,10.0,1,0
971,21.0,20.0,19.0,20.0,10.0,10.0,1,0
972,21.0,20.0,19.0,20.0,10.0,10.0,1,0
973,21.0,20.0,19.0,20.0,10.0,10.0,1,0
974,21.0,20.0,19.0,20.0,10.0,10.0,1,0
975,21.0,20.0,19.0,20.0,10.0,10.0,1,0
976,21.0,20.0,19.0,20.0,10.0,10.0,1,0
977,21.0,20.0,19.0,20.0,10.0,10.0,1,0
978,30.0,10.0,20.0,30.0,0.0,10.0,1,0
979,30.0,10.0,20.0,30.0,0.0,10.0,1,0
980,30.0,10.0,20.0,30.0,0.0,10.0,1,0
981,30.0,10.0,20.0,30.0,0.0,10.0,1,0
982,30.0,10.0,20.0,30.0,0.0,10.0,1,0
983,30.0,10.0,20.0,30.0,0.0,10.0,1,0
984,30.0,10.0,20.0,30.0,0.0,10.0,1,0
985,30.0,10.0,20.0,30.0,0.0,10.0,1,0
986,30.0,10.0,20.0,30.0,0.0,10.0,1,0
987,30.0,10.0,20.0,30.0,0.0,10.0,1,0
988,30.0,0.0,30.0,30.0,10.0,0.0,1,0
989,30.0,0.0,30.0,30.0,10.0,0.0,1,0
990,30.0,0.0,30.0,30.0,10.0,0.0,1,1
991,30.0,0.0,30.0,30.0,10.0,0.0,1,0
992,30.0,0.0,30.0,30.0,10.0,0.0,1,0
993,30.0,0.0,30.0,30.0,10.0,0.0,1,0
994,30.0,0.0,30.0,30.0,10.0,0.0,1,1
995,30.0,0.0,30.0,30.0,10.0,0.0,1,0
996,30.0,0.0,30.0,30.0,10.0,0.0,1,0
997,30.0,0.0,30.0,30.0,10.0,0.0,1,0
998,20.0,20.0,20.0,20.0,10.0,10.0,1,0
999,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1000,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1001,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1002,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1003,20.0,20.0,20.0,20.0,10.0,10.0,1,1
1004,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1005,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1006,20.0,20.0,20.0,20.0,10.0,10.0,1,1
1007,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1332,20.0,20.0,20.0,10.0,10.0,20.0,1,1
1333,20.0,20.0,20.0,10.0,10.0,20.0,1,1
1334,20.0,20.0,20.0,10.0,10.0,20.0,1,0
1335,20.0,20.0,20.0,10.0,10.0,20.0,1,0
1336,20.0,20.0,20.0,10.0,10.0,20.0,1,0
1337,20.0,20.0,20.0,10.0,10.0,20.0,1,0
1338,20.0,20.0,20.0,10.0,10.0,20.0,1,1
1339,20.0,20.0,20.0,10.0,10.0,20.0,1,0
1340,20.0,20.0,20.0,10.0,10.0,20.0,1,0
1341,20.0,20.0,20.0,10.0,10.0,20.0,1,0
1342,20.0,20.0,20.0,10.0,10.0,20.0,1,0
1343,20.0,20.0,20.0,10.0,10.0,20.0,1,0
1344,20.0,20.0,20.0,10.0,10.0,20.0,1,0
1345,20.0,20.0,20.0,10.0,10.0,20.0,1,0
1346,20.0,20.0,20.0,10.0,10.0,20.0,1,0
1347,20.0,20.0,20.0,10.0,10.0,20.0,1,0
1348,20.0,20.0,20.0,10.0,10.0,20.0,1,0
1349,20.0,20.0,20.0,10.0,10.0,20.0,1,0
1350,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1351,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1352,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1353,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1354,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1355,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1356,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1357,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1358,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1359,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1360,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1361,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1362,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1363,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1364,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1365,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1366,18.0,18.0,18.0,19.0,13.0,14.0,1,0
1367,18.0,18.0,18.0,19.0,13.0,14.0,1,1
1368,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1369,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1370,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1371,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1372,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1373,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1374,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1375,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1376,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1377,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1378,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1379,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1380,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1381,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1382,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1383,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1384,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1385,10.0,20.0,20.0,22.0,6.0,22.0,1,0
1386,50.0,7.0,20.0,23.0,0.0,0.0,1,0
1387,50.0,7.0,20.0,23.0,0.0,0.0,1,1
1388,50.0,7.0,20.0,23.0,0.0,0.0,1,0
1389,50.0,7.0,20.0,23.0,0.0,0.0,1,0
1390,50.0,7.0,20.0,23.0,0.0,0.0,1,0
1391,50.0,7.0,20.0,23.0,0.0,0.0,1,0
1392,50.0,7.0,20.0,23.0,0.0,0.0,1,0
1393,50.0,7.0,20.0,23.0,0.0,0.0,1,0
1394,50.0,7.0,20.0,23.0,0.0,0.0,1,0
1395,50.0,7.0,20.0,23.0,0.0,0.0,1,0
1396,50.0,7.0,20.0,23.0,0.0,0.0,1,1
1397,50.0,7.0,20.0,23.0,0.0,0.0,1,0
1398,50.0,7.0,20.0,23.0,0.0,0.0,1,0
1399,50.0,7.0,20.0,23.0,0.0,0.0,1,0
1400,50.0,7.0,20.0,23.0,0.0,0.0,1,0
1401,50.0,7.0,20.0,23.0,0.0,0.0,1,1
1402,50.0,7.0,20.0,23.0,0.0,0.0,1,1
1403,50.0,7.0,20.0,23.0,0.0,0.0,1,1
1404,40.0,20.0,15.0,20.0,0.0,5.0,1,0
1405,40.0,20.0,15.0,20.0,0.0,5.0,1,1
1406,40.0,20.0,15.0,20.0,0.0,5.0,1,0
1407,40.0,20.0,15.0,20.0,0.0,5.0,1,0
1408,40.0,20.0,15.0,20.0,0.0,5.0,1,0
1409,40.0,20.0,15.0,20.0,0.0,5.0,1,0
1410,40.0,20.0,15.0,20.0,0.0,5.0,1,0
1411,40.0,20.0,15.0,20.0,0.0,5.0,1,0
1412,40.0,20.0,15.0,20.0,0.0,5.0,1,0
1413,40.0,20.0,15.0,20.0,0.0,5.0,1,0
1414,40.0,20.0,15.0,20.0,0.0,5.0,1,0
1415,40.0,20.0,15.0,20.0,0.0,5.0,1,0
1416,40.0,20.0,15.0,20.0,0.0,5.0,1,0
1417,40.0,20.0,15.0,20.0,0.0,5.0,1,0
1418,40.0,20.0,15.0,20.0,0.0,5.0,1,0
1419,40.0,20.0,15.0,20.0,0.0,5.0,1,0
1420,40.0,20.0,15.0,20.0,0.0,5.0,1,1
1421,40.0,20.0,15.0,20.0,0.0,5.0,1,0
1422,30.0,30.0,20.0,10.0,10.0,0.0,1,0
1423,30.0,30.0,20.0,10.0,10.0,0.0,1,1
1424,30.0,30.0,20.0,10.0,10.0,0.0,1,0
1425,30.0,30.0,20.0,10.0,10.0,0.0,1,0
1426,30.0,30.0,20.0,10.0,10.0,0.0,1,0
1427,30.0,30.0,20.0,10.0,10.0,0.0,1,1
1428,30.0,30.0,20.0,10.0,10.0,0.0,1,1
1429,30.0,30.0,20.0,10.0,10.0,0.0,1,1
1430,30.0,30.0,20.0,10.0,10.0,0.0,1,0
1431,30.0,30.0,20.0,10.0,10.0,0.0,1,0
1432,30.0,30.0,20.0,10.0,10.0,0.0,1,0
1433,30.0,30.0,20.0,10.0,10.0,0.0,1,1
1434,30.0,30.0,20.0,10.0,10.0,0.0,1,0
1435,30.0,30.0,20.0,10.0,10.0,0.0,1,1
1436,30.0,30.0,20.0,10.0,10.0,0.0,1,0
1437,30.0,30.0,20.0,10.0,10.0,0.0,1,1
1438,30.0,30.0,20.0,10.0,10.0,0.0,1,1
1439,30.0,30.0,20.0,10.0,10.0,0.0,1,0
1440,20.0,25.0,25.0,15.0,5.0,10.0,1,0
1441,20.0,25.0,25.0,15.0,5.0,10.0,1,0
1442,20.0,25.0,25.0,15.0,5.0,10.0,1,0
1443,20.0,25.0,25.0,15.0,5.0,10.0,1,0
1444,20.0,25.0,25.0,15.0,5.0,10.0,1,0
1445,20.0,25.0,25.0,15.0,5.0,10.0,1,0
1446,20.0,25.0,25.0,15.0,5.0,10.0,1,0
1447,20.0,25.0,25.0,15.0,5.0,10.0,1,0
1448,20.0,25.0,25.0,15.0,5.0,10.0,1,0
1449,20.0,25.0,25.0,15.0,5.0,10.0,1,0
1450,20.0,25.0,25.0,15.0,5.0,10.0,1,1
1451,20.0,25.0,25.0,15.0,5.0,10.0,1,0
1452,20.0,25.0,25.0,15.0,5.0,10.0,1,0
1453,20.0,25.0,25.0,15.0,5.0,10.0,1,0
1454,20.0,25.0,25.0,15.0,5.0,10.0,1,0
1455,20.0,25.0,25.0,15.0,5.0,10.0,1,0
1456,20.0,25.0,25.0,15.0,5.0,10.0,1,0
1457,20.0,25.0,25.0,15.0,5.0,10.0,1,1
1458,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1459,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1460,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1461,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1462,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1463,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1464,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1465,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1466,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1467,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1468,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1469,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1470,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1471,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1472,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1473,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1474,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1475,40.0,8.0,10.0,12.0,10.0,20.0,1,0
1476,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1477,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1478,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1479,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1480,30.0,10.0,30.0,20.0,10.0,0.0,1,1
1481,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1482,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1483,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1484,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1485,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1486,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1487,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1488,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1489,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1490,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1491,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1492,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1493,30.0,10.0,30.0,20.0,10.0,0.0,1,0
1494,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1495,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1496,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1497,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1498,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1499,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1500,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1501,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1502,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1503,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1504,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1505,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1506,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1507,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1508,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1509,40.0,5.0,20.0,10.0,10.0,15.0,1,1
1510,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1511,40.0,5.0,20.0,10.0,10.0,15.0,1,0
1512,20.0,15.0,25.0,15.0,20.0,5.0,1,0
1513,20.0,15.0,25.0,15.0,20.0,5.0,1,0
1514,20.0,15.0,25.0,15.0,20.0,5.0,1,0
1515,20.0,15.0,25.0,15.0,20.0,5.0,1,1
1516,20.0,15.0,25.0,15.0,20.0,5.0,1,0
1517,20.0,15.0,25.0,15.0,20.0,5.0,1,1
1518,20.0,15.0,25.0,15.0,20.0,5.0,1,0
1519,20.0,15.0,25.0,15.0,20.0,5.0,1,0
1520,20.0,15.0,25.0,15.0,20.0,5.0,1,0
1521,20.0,15.0,25.0,15.0,20.0,5.0,1,0
1522,20.0,15.0,25.0,15.0,20.0,5.0,1,1
1523,20.0,15.0,25.0,15.0,20.0,5.0,1,0
1524,20.0,15.0,25.0,15.0,20.0,5.0,1,0
1525,20.0,15.0,25.0,15.0,20.0,5.0,1,1
1526,20.0,15.0,25.0,15.0,20.0,5.0,1,0
1527,20.0,15.0,25.0,15.0,20.0,5.0,1,0
1528,20.0,15.0,25.0,15.0,20.0,5.0,1,0
1529,20.0,15.0,25.0,15.0,20.0,5.0,1,1
1530,30.0,15.0,20.0,20.0,0.0,5.0,1,1
1531,30.0,15.0,20.0,20.0,0.0,5.0,1,1
1532,30.0,15.0,20.0,20.0,0.0,5.0,1,0
1533,30.0,15.0,20.0,20.0,0.0,5.0,1,0
1534,30.0,15.0,20.0,20.0,0.0,5.0,1,1
1535,30.0,15.0,20.0,20.0,0.0,5.0,1,0
1536,30.0,15.0,20.0,20.0,0.0,5.0,1,1
1537,30.0,15.0,20.0,20.0,0.0,5.0,1,0
1538,30.0,15.0,20.0,20.0,0.0,5.0,1,1
1539,30.0,15.0,20.0,20.0,0.0,5.0,1,0
1540,30.0,15.0,20.0,20.0,0.0,5.0,1,1
1541,30.0,15.0,20.0,20.0,0.0,5.0,1,0
1542,30.0,15.0,20.0,20.0,0.0,5.0,1,0
1543,30.0,15.0,20.0,20.0,0.0,5.0,1,0
1544,30.0,15.0,20.0,20.0,0.0,5.0,1,0
1545,30.0,15.0,20.0,20.0,0.0,5.0,1,1
1546,30.0,15.0,20.0,20.0,0.0,5.0,1,1
1547,30.0,15.0,20.0,20.0,0.0,5.0,1,0
1548,10.0,20.0,35.0,10.0,5.0,20.0,1,0
1549,10.0,20.0,35.0,10.0,5.0,20.0,1,0
1550,10.0,20.0,35.0,10.0,5.0,20.0,1,1
1551,10.0,20.0,35.0,10.0,5.0,20.0,1,0
1552,10.0,20.0,35.0,10.0,5.0,20.0,1,0
1553,10.0,20.0,35.0,10.0,5.0,20.0,1,0
1554,10.0,20.0,35.0,10.0,5.0,20.0,1,0
1555,10.0,20.0,35.0,10.0,5.0,20.0,1,0
1556,10.0,20.0,35.0,10.0,5.0,20.0,1,0
1557,10.0,20.0,35.0,10.0,5.0,20.0,1,0
1558,10.0,20.0,35.0,10.0,5.0,20.0,1,0
1559,10.0,20.0,35.0,10.0,5.0,20.0,1,0
1560,10.0,20.0,35.0,10.0,5.0,20.0,1,0
1561,10.0,20.0,35.0,10.0,5.0,20.0,1,0
1562,10.0,20.0,35.0,10.0,5.0,20.0,1,0
1563,10.0,20.0,35.0,10.0,5.0,20.0,1,1
1564,10.0,20.0,35.0,10.0,5.0,20.0,1,0
1565,10.0,20.0,35.0,10.0,5.0,20.0,1,0
1566,19.0,24.0,21.0,23.0,5.0,8.0,1,1
1567,19.0,24.0,21.0,23.0,5.0,8.0,1,1
1568,19.0,24.0,21.0,23.0,5.0,8.0,1,1
1569,19.0,24.0,21.0,23.0,5.0,8.0,1,1
1570,19.0,24.0,21.0,23.0,5.0,8.0,1,0
1571,19.0,24.0,21.0,23.0,5.0,8.0,1,0
1572,19.0,24.0,21.0,23.0,5.0,8.0,1,1
1573,19.0,24.0,21.0,23.0,5.0,8.0,1,1
1574,19.0,24.0,21.0,23.0,5.0,8.0,1,0
1575,19.0,24.0,21.0,23.0,5.0,8.0,1,1
1576,19.0,24.0,21.0,23.0,5.0,8.0,1,1
1577,19.0,24.0,21.0,23.0,5.0,8.0,1,1
1578,19.0,24.0,21.0,23.0,5.0,8.0,1,0
1579,19.0,24.0,21.0,23.0,5.0,8.0,1,0
1580,19.0,24.0,21.0,23.0,5.0,8.0,1,0
1581,19.0,24.0,21.0,23.0,5.0,8.0,1,1
1582,19.0,24.0,21.0,23.0,5.0,8.0,1,1
1583,19.0,24.0,21.0,23.0,5.0,8.0,1,0
1584,10.0,20.0,35.0,20.0,0.0,15.0,1,0
1585,10.0,20.0,35.0,20.0,0.0,15.0,1,0
1586,10.0,20.0,35.0,20.0,0.0,15.0,1,0
1587,10.0,20.0,35.0,20.0,0.0,15.0,1,1
1588,10.0,20.0,35.0,20.0,0.0,15.0,1,0
1589,10.0,20.0,35.0,20.0,0.0,15.0,1,1
1590,10.0,20.0,35.0,20.0,0.0,15.0,1,0
1591,10.0,20.0,35.0,20.0,0.0,15.0,1,0
1592,10.0,20.0,35.0,20.0,0.0,15.0,1,1
1593,10.0,20.0,35.0,20.0,0.0,15.0,1,0
1594,10.0,20.0,35.0,20.0,0.0,15.0,1,1
1595,10.0,20.0,35.0,20.0,0.0,15.0,1,0
1596,10.0,20.0,35.0,20.0,0.0,15.0,1,0
1597,10.0,20.0,35.0,20.0,0.0,15.0,1,0
1598,10.0,20.0,35.0,20.0,0.0,15.0,1,0
1599,10.0,20.0,35.0,20.0,0.0,15.0,1,0
1600,10.0,20.0,35.0,20.0,0.0,15.0,1,0
1601,10.0,20.0,35.0,20.0,0.0,15.0,1,0
1602,15.0,10.0,30.0,10.0,5.0,30.0,1,1
1603,15.0,10.0,30.0,10.0,5.0,30.0,1,0
1604,15.0,10.0,30.0,10.0,5.0,30.0,1,1
1605,15.0,10.0,30.0,10.0,5.0,30.0,1,0
1606,15.0,10.0,30.0,10.0,5.0,30.0,1,1
1607,15.0,10.0,30.0,10.0,5.0,30.0,1,0
1608,15.0,10.0,30.0,10.0,5.0,30.0,1,1
1609,15.0,10.0,30.0,10.0,5.0,30.0,1,0
1610,15.0,10.0,30.0,10.0,5.0,30.0,1,0
1611,15.0,10.0,30.0,10.0,5.0,30.0,1,0
1612,15.0,10.0,30.0,10.0,5.0,30.0,1,1
1613,15.0,10.0,30.0,10.0,5.0,30.0,1,0
1614,15.0,10.0,30.0,10.0,5.0,30.0,1,0
1615,15.0,10.0,30.0,10.0,5.0,30.0,1,0
1616,15.0,10.0,30.0,10.0,5.0,30.0,1,1
1617,15.0,10.0,30.0,10.0,5.0,30.0,1,1
1618,15.0,10.0,30.0,10.0,5.0,30.0,1,1
1619,15.0,10.0,30.0,10.0,5.0,30.0,1,0
1620,20.0,20.0,15.0,15.0,5.0,25.0,1,1
1621,20.0,20.0,15.0,15.0,5.0,25.0,1,0
1622,20.0,20.0,15.0,15.0,5.0,25.0,1,0
1623,20.0,20.0,15.0,15.0,5.0,25.0,1,0
1624,20.0,20.0,15.0,15.0,5.0,25.0,1,0
1625,20.0,20.0,15.0,15.0,5.0,25.0,1,0
1626,20.0,20.0,15.0,15.0,5.0,25.0,1,0
1627,20.0,20.0,15.0,15.0,5.0,25.0,1,0
1628,20.0,20.0,15.0,15.0,5.0,25.0,1,0
1629,20.0,20.0,15.0,15.0,5.0,25.0,1,0
1630,20.0,20.0,15.0,15.0,5.0,25.0,1,1
1631,20.0,20.0,15.0,15.0,5.0,25.0,1,0
1632,20.0,20.0,15.0,15.0,5.0,25.0,1,0
1633,20.0,20.0,15.0,15.0,5.0,25.0,1,0
1634,20.0,20.0,15.0,15.0,5.0,25.0,1,0
1635,20.0,20.0,15.0,15.0,5.0,25.0,1,1
1636,20.0,20.0,15.0,15.0,5.0,25.0,1,1
1637,20.0,20.0,15.0,15.0,5.0,25.0,1,0
1638,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1639,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1640,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1641,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1642,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1643,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1644,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1645,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1646,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1647,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1648,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1649,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1650,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1651,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1652,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1653,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1654,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1655,20.0,20.0,20.0,20.0,10.0,10.0,1,0
1746,40.0,15.0,10.0,20.0,5.0,10.0,1,1
1747,40.0,15.0,10.0,20.0,5.0,10.0,1,0
1748,40.0,15.0,10.0,20.0,5.0,10.0,1,0
1749,40.0,15.0,10.0,20.0,5.0,10.0,1,0
1750,40.0,15.0,10.0,20.0,5.0,10.0,1,1
1751,40.0,15.0,10.0,20.0,5.0,10.0,1,0
1752,40.0,15.0,10.0,20.0,5.0,10.0,1,0
1753,40.0,15.0,10.0,20.0,5.0,10.0,1,1
1754,40.0,15.0,10.0,20.0,5.0,10.0,1,0
1755,40.0,15.0,10.0,20.0,5.0,10.0,1,0
1756,50.0,10.0,20.0,5.0,5.0,10.0,1,0
1757,50.0,10.0,20.0,5.0,5.0,10.0,1,0
1758,50.0,10.0,20.0,5.0,5.0,10.0,1,0
1759,50.0,10.0,20.0,5.0,5.0,10.0,1,0
1760,50.0,10.0,20.0,5.0,5.0,10.0,1,0
1761,50.0,10.0,20.0,5.0,5.0,10.0,1,0
1762,50.0,10.0,20.0,5.0,5.0,10.0,1,0
1763,50.0,10.0,20.0,5.0,5.0,10.0,1,0
1764,50.0,10.0,20.0,5.0,5.0,10.0,1,0
1765,50.0,10.0,20.0,5.0,5.0,10.0,1,0
1766,40.0,10.0,10.0,10.0,10.0,20.0,1,0
1767,40.0,10.0,10.0,10.0,10.0,20.0,1,0
1768,40.0,10.0,10.0,10.0,10.0,20.0,1,0
1769,40.0,10.0,10.0,10.0,10.0,20.0,1,0
1770,40.0,10.0,10.0,10.0,10.0,20.0,1,0
1771,40.0,10.0,10.0,10.0,10.0,20.0,1,0
1772,40.0,10.0,10.0,10.0,10.0,20.0,1,0
1773,40.0,10.0,10.0,10.0,10.0,20.0,1,0
1774,40.0,10.0,10.0,10.0,10.0,20.0,1,0
1775,40.0,10.0,10.0,10.0,10.0,20.0,1,0
1776,20.0,15.0,20.0,15.0,12.0,18.0,1,1
1777,20.0,15.0,20.0,15.0,12.0,18.0,1,1
1778,20.0,15.0,20.0,15.0,12.0,18.0,1,0
1779,20.0,15.0,20.0,15.0,12.0,18.0,1,1
1780,20.0,15.0,20.0,15.0,12.0,18.0,1,1
1781,20.0,15.0,20.0,15.0,12.0,18.0,1,1
1782,20.0,15.0,20.0,15.0,12.0,18.0,1,1
1783,20.0,15.0,20.0,15.0,12.0,18.0,1,1
1784,20.0,15.0,20.0,15.0,12.0,18.0,1,0
1785,20.0,15.0,20.0,15.0,12.0,18.0,1,0
1786,25.0,40.0,15.0,10.0,5.0,5.0,1,1
1787,25.0,40.0,15.0,10.0,5.0,5.0,1,1
1788,25.0,40.0,15.0,10.0,5.0,5.0,1,0
1789,25.0,40.0,15.0,10.0,5.0,5.0,1,0
1790,25.0,40.0,15.0,10.0,5.0,5.0,1,0
1791,25.0,40.0,15.0,10.0,5.0,5.0,1,0
1792,25.0,40.0,15.0,10.0,5.0,5.0,1,0
1793,25.0,40.0,15.0,10.0,5.0,5.0,1,0
1794,25.0,40.0,15.0,10.0,5.0,5.0,1,0
1795,25.0,40.0,15.0,10.0,5.0,5.0,1,0
1796,25.0,25.0,25.0,15.0,5.0,5.0,1,1
1797,25.0,25.0,25.0,15.0,5.0,5.0,1,0
1798,25.0,25.0,25.0,15.0,5.0,5.0,1,0
1799,25.0,25.0,25.0,15.0,5.0,5.0,1,1
1800,25.0,25.0,25.0,15.0,5.0,5.0,1,1
1801,25.0,25.0,25.0,15.0,5.0,5.0,1,0
1802,25.0,25.0,25.0,15.0,5.0,5.0,1,1
1803,25.0,25.0,25.0,15.0,5.0,5.0,1,0
1804,25.0,25.0,25.0,15.0,5.0,5.0,1,0
1805,25.0,25.0,25.0,15.0,5.0,5.0,1,0
1806,40.0,15.0,10.0,20.0,10.0,5.0,1,1
1807,40.0,15.0,10.0,20.0,10.0,5.0,1,1
1808,40.0,15.0,10.0,20.0,10.0,5.0,1,1
1809,40.0,15.0,10.0,20.0,10.0,5.0,1,1
1810,40.0,15.0,10.0,20.0,10.0,5.0,1,0
1811,40.0,15.0,10.0,20.0,10.0,5.0,1,0
1812,40.0,15.0,10.0,20.0,10.0,5.0,1,1
1813,40.0,15.0,10.0,20.0,10.0,5.0,1,1
1814,40.0,15.0,10.0,20.0,10.0,5.0,1,0
1815,40.0,15.0,10.0,20.0,10.0,5.0,1,0
1816,40.0,20.0,20.0,20.0,,,1,1
1817,40.0,20.0,20.0,20.0,,,1,0
1818,40.0,20.0,20.0,20.0,,,1,0
1819,40.0,20.0,20.0,20.0,,,1,0
1820,40.0,20.0,20.0,20.0,,,1,1
1821,40.0,20.0,20.0,20.0,,,1,0
1822,40.0,20.0,20.0,20.0,,,1,1
1823,40.0,20.0,20.0,20.0,,,1,0
1824,40.0,20.0,20.0,20.0,,,1,0
1825,40.0,20.0,20.0,20.0,,,1,0
1826,80.0,10.0,10.0,,,,1,0
1827,80.0,10.0,10.0,,,,1,0
1828,80.0,10.0,10.0,,,,1,0
1829,80.0,10.0,10.0,,,,1,0
1830,80.0,10.0,10.0,,,,1,0
1831,80.0,10.0,10.0,,,,1,0
1832,80.0,10.0,10.0,,,,1,1
1833,80.0,10.0,10.0,,,,1,1
1834,80.0,10.0,10.0,,,,1,0
1835,80.0,10.0,10.0,,,,1,0
1836,25.0,10.0,20.0,20.0,10.0,15.0,1,0
