,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,gender,match
889,10.0,25.0,25.0,10.0,10.0,20.0,0,0
890,10.0,25.0,25.0,10.0,10.0,20.0,0,0
891,10.0,25.0,25.0,10.0,10.0,20.0,0,0
892,10.0,25.0,25.0,10.0,10.0,20.0,0,0
893,10.0,25.0,25.0,10.0,10.0,20.0,0,0
894,10.0,25.0,25.0,10.0,10.0,20.0,0,0
895,10.0,25.0,25.0,10.0,10.0,20.0,0,0
896,10.0,25.0,25.0,10.0,10.0,20.0,0,0
897,10.0,25.0,25.0,10.0,10.0,20.0,0,1
898,17.0,17.0,17.0,17.0,17.0,15.0,0,0
899,17.0,17.0,17.0,17.0,17.0,15.0,0,0
900,17.0,17.0,17.0,17.0,17.0,15.0,0,0
901,17.0,17.0,17.0,17.0,17.0,15.0,0,0
902,17.0,17.0,17.0,17.0,17.0,15.0,0,0
903,17.0,17.0,17.0,17.0,17.0,15.0,0,0
904,17.0,17.0,17.0,17.0,17.0,15.0,0,0
905,17.0,17.0,17.0,17.0,17.0,15.0,0,0
906,17.0,17.0,17.0,17.0,17.0,15.0,0,0
907,17.0,17.0,17.0,17.0,17.0,15.0,0,0
1008,10.0,10.0,30.0,20.0,10.0,20.0,0,1
1009,10.0,10.0,30.0,20.0,10.0,20.0,0,0
1010,10.0,10.0,30.0,20.0,10.0,20.0,0,0
1011,10.0,10.0,30.0,20.0,10.0,20.0,0,0
1012,10.0,10.0,30.0,20.0,10.0,20.0,0,0
1013,10.0,10.0,30.0,20.0,10.0,20.0,0,0
1014,10.0,10.0,30.0,20.0,10.0,20.0,0,0
1015,10.0,10.0,30.0,20.0,10.0,20.0,0,0
1016,10.0,10.0,30.0,20.0,10.0,20.0,0,0
1017,10.0,10.0,30.0,20.0,10.0,20.0,0,0
1018,10.0,10.0,30.0,20.0,10.0,20.0,0,0
1019,10.0,10.0,30.0,20.0,10.0,20.0,0,1
1020,10.0,10.0,30.0,20.0,10.0,20.0,0,0
1021,10.0,10.0,30.0,20.0,10.0,20.0,0,1
1022,10.0,10.0,30.0,20.0,10.0,20.0,0,0
1023,10.0,10.0,30.0,20.0,10.0,20.0,0,1
1024,10.0,10.0,30.0,20.0,10.0,20.0,0,1
1025,10.0,10.0,30.0,20.0,10.0,20.0,0,0
1026,15.0,20.0,20.0,20.0,15.0,10.0,0,1
1027,15.0,20.0,20.0,20.0,15.0,10.0,0,0
1028,15.0,20.0,20.0,20.0,15.0,10.0,0,0
1029,15.0,20.0,20.0,20.0,15.0,10.0,0,1
1030,15.0,20.0,20.0,20.0,15.0,10.0,0,1
1031,15.0,20.0,20.0,20.0,15.0,10.0,0,1
1032,15.0,20.0,20.0,20.0,15.0,10.0,0,0
1033,15.0,20.0,20.0,20.0,15.0,10.0,0,0
1034,15.0,20.0,20.0,20.0,15.0,10.0,0,0
1035,15.0,20.0,20.0,20.0,15.0,10.0,0,0
1036,15.0,20.0,20.0,20.0,15.0,10.0,0,0
1037,15.0,20.0,20.0,20.0,15.0,10.0,0,1
1038,15.0,20.0,20.0,20.0,15.0,10.0,0,0
1039,15.0,20.0,20.0,20.0,15.0,10.0,0,1
1040,15.0,20.0,20.0,20.0,15.0,10.0,0,0
1041,15.0,20.0,20.0,20.0,15.0,10.0,0,0
1042,15.0,20.0,20.0,20.0,15.0,10.0,0,0
1043,15.0,20.0,20.0,20.0,15.0,10.0,0,0
1044,10.0,25.0,20.0,10.0,20.0,15.0,0,0
1045,10.0,25.0,20.0,10.0,20.0,15.0,0,0
1046,10.0,25.0,20.0,10.0,20.0,15.0,0,0
1047,10.0,25.0,20.0,10.0,20.0,15.0,0,0
1048,10.0,25.0,20.0,10.0,20.0,15.0,0,0
1049,10.0,25.0,20.0,10.0,20.0,15.0,0,0
1050,10.0,25.0,20.0,10.0,20.0,15.0,0,0
1051,10.0,25.0,20.0,10.0,20.0,15.0,0,0
1052,10.0,25.0,20.0,10.0,20.0,15.0,0,0
1053,10.0,25.0,20.0,10.0,20.0,15.0,0,0
1054,10.0,25.0,20.0,10.0,20.0,15.0,0,0
1055,10.0,25.0,20.0,10.0,20.0,15.0,0,0
1056,10.0,25.0,20.0,10.0,20.0,15.0,0,1
1057,10.0,25.0,20.0,10.0,20.0,15.0,0,1
1058,10.0,25.0,20.0,10.0,20.0,15.0,0,0
1059,10.0,25.0,20.0,10.0,20.0,15.0,0,1
1060,10.0,25.0,20.0,10.0,20.0,15.0,0,0
1061,10.0,25.0,20.0,10.0,20.0,15.0,0,0
1062,10.0,20.0,15.0,20.0,20.0,15.0,0,0
1063,10.0,20.0,15.0,20.0,20.0,15.0,0,0
1064,10.0,20.0,15.0,20.0,20.0,15.0,0,0
1065,10.0,20.0,15.0,20.0,20.0,15.0,0,0
1066,10.0,20.0,15.0,20.0,20.0,15.0,0,0
1067,10.0,20.0,15.0,20.0,20.0,15.0,0,0
1068,10.0,20.0,15.0,20.0,20.0,15.0,0,0
1069,10.0,20.0,15.0,20.0,20.0,15.0,0,0
1070,10.0,20.0,15.0,20.0,20.0,15.0,0,0
1071,10.0,20.0,15.0,20.0,20.0,15.0,0,0
1072,10.0,20.0,15.0,20.0,20.0,15.0,0,1
1073,10.0,20.0,15.0,20.0,20.0,15.0,0,0
1074,10.0,20.0,15.0,20.0,20.0,15.0,0,0
1075,10.0,20.0,15.0,20.0,20.0,15.0,0,1
1076,10.0,20.0,15.0,20.0,20.0,15.0,0,1
1077,10.0,20.0,15.0,20.0,20.0,15.0,0,0
1078,10.0,20.0,15.0,20.0,20.0,15.0,0,0
1079,10.0,20.0,15.0,20.0,20.0,15.0,0,0
1080,10.0,20.0,20.0,10.0,20.0,20.0,0,0
1081,10.0,20.0,20.0,10.0,20.0,20.0,0,0
1082,10.0,20.0,20.0,10.0,20.0,20.0,0,0
1083,10.0,20.0,20.0,10.0,20.0,20.0,0,0
1084,10.0,20.0,20.0,10.0,20.0,20.0,0,0
1085,10.0,20.0,20.0,10.0,20.0,20.0,0,0
1086,10.0,20.0,20.0,10.0,20.0,20.0,0,0
1087,10.0,20.0,20.0,10.0,20.0,20.0,0,0
1088,10.0,20.0,20.0,10.0,20.0,20.0,0,1
1089,10.0,20.0,20.0,10.0,20.0,20.0,0,0
1090,10.0,20.0,20.0,10.0,20.0,20.0,0,0
1091,10.0,20.0,20.0,10.0,20.0,20.0,0,1
1092,10.0,20.0,20.0,10.0,20.0,20.0,0,0
1093,10.0,20.0,20.0,10.0,20.0,20.0,0,0
1094,10.0,20.0,20.0,10.0,20.0,20.0,0,0
1095,10.0,20.0,20.0,10.0,20.0,20.0,0,1
1096,10.0,20.0,20.0,10.0,20.0,20.0,0,0
1097,10.0,20.0,20.0,10.0,20.0,20.0,0,0
1098,10.0,10.0,20.0,20.0,20.0,20.0,0,0
1099,10.0,10.0,20.0,20.0,20.0,20.0,0,0
1100,10.0,10.0,20.0,20.0,20.0,20.0,0,0
1101,10.0,10.0,20.0,20.0,20.0,20.0,0,0
1102,10.0,10.0,20.0,20.0,20.0,20.0,0,0
1103,10.0,10.0,20.0,20.0,20.0,20.0,0,1
1104,10.0,10.0,20.0,20.0,20.0,20.0,0,0
1105,10.0,10.0,20.0,20.0,20.0,20.0,0,0
1106,10.0,10.0,20.0,20.0,20.0,20.0,0,0
1107,10.0,10.0,20.0,20.0,20.0,20.0,0,0
1108,10.0,10.0,20.0,20.0,20.0,20.0,0,1
1109,10.0,10.0,20.0,20.0,20.0,20.0,0,0
1110,10.0,10.0,20.0,20.0,20.0,20.0,0,0
1111,10.0,10.0,20.0,20.0,20.0,20.0,0,0
1112,10.0,10.0,20.0,20.0,20.0,20.0,0,1
1113,10.0,10.0,20.0,20.0,20.0,20.0,0,0
1114,10.0,10.0,20.0,20.0,20.0,20.0,0,0
1115,10.0,10.0,20.0,20.0,20.0,20.0,0,0
1116,20.0,20.0,20.0,20.0,10.0,10.0,0,1
1117,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1118,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1119,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1120,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1121,20.0,20.0,20.0,20.0,10.0,10.0,0,1
1122,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1123,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1124,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1125,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1126,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1127,20.0,20.0,20.0,20.0,10.0,10.0,0,1
1128,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1129,20.0,20.0,20.0,20.0,10.0,10.0,0,1
1130,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1131,20.0,20.0,20.0,20.0,10.0,10.0,0,1
1132,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1133,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1134,10.0,32.0,20.0,12.0,11.0,15.0,0,0
1135,10.0,32.0,20.0,12.0,11.0,15.0,0,0
1136,10.0,32.0,20.0,12.0,11.0,15.0,0,0
1137,10.0,32.0,20.0,12.0,11.0,15.0,0,0
1138,10.0,32.0,20.0,12.0,11.0,15.0,0,0
1139,10.0,32.0,20.0,12.0,11.0,15.0,0,1
1140,10.0,32.0,20.0,12.0,11.0,15.0,0,0
1141,10.0,32.0,20.0,12.0,11.0,15.0,0,0
1142,10.0,32.0,20.0,12.0,11.0,15.0,0,0
1143,10.0,32.0,20.0,12.0,11.0,15.0,0,0
1144,10.0,32.0,20.0,12.0,11.0,15.0,0,0
1145,10.0,32.0,20.0,12.0,11.0,15.0,0,0
1146,10.0,32.0,20.0,12.0,11.0,15.0,0,0
1147,10.0,32.0,20.0,12.0,11.0,15.0,0,1
1148,10.0,32.0,20.0,12.0,11.0,15.0,0,0
1149,10.0,32.0,20.0,12.0,11.0,15.0,0,0
1150,10.0,32.0,20.0,12.0,11.0,15.0,0,0
1151,10.0,32.0,20.0,12.0,11.0,15.0,0,0
1152,30.0,30.0,30.0,5.0,0.0,5.0,0,0
1153,30.0,30.0,30.0,5.0,0.0,5.0,0,0
1154,30.0,30.0,30.0,5.0,0.0,5.0,0,0
1155,30.0,30.0,30.0,5.0,0.0,5.0,0,0
1156,30.0,30.0,30.0,5.0,0.0,5.0,0,0
1157,30.0,30.0,30.0,5.0,0.0,5.0,0,0
1158,30.0,30.0,30.0,5.0,0.0,5.0,0,0
1159,30.0,30.0,30.0,5.0,0.0,5.0,0,0
1160,30.0,30.0,30.0,5.0,0.0,5.0,0,0
1161,30.0,30.0,30.0,5.0,0.0,5.0,0,0
1162,30.0,30.0,30.0,5.0,0.0,5.0,0,0
1163,30.0,30.0,30.0,5.0,0.0,5.0,0,1
1164,30.0,30.0,30.0,5.0,0.0,5.0,0,0
1165,30.0,30.0,30.0,5.0,0.0,5.0,0,0
1166,30.0,30.0,30.0,5.0,0.0,5.0,0,1
1167,30.0,30.0,30.0,5.0,0.0,5.0,0,0
1168,30.0,30.0,30.0,5.0,0.0,5.0,0,0
1169,30.0,30.0,30.0,5.0,0.0,5.0,0,0
1170,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1171,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1172,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1173,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1174,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1175,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1176,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1177,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1178,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1179,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1180,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1181,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1182,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1183,20.0,25.0,15.0,15.0,15.0,10.0,0,1
1184,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1185,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1186,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1187,20.0,25.0,15.0,15.0,15.0,10.0,0,0
1188,15.0,20.0,20.0,20.0,5.0,20.0,0,0
1189,15.0,20.0,20.0,20.0,5.0,20.0,0,0
1190,15.0,20.0,20.0,20.0,5.0,20.0,0,0
1191,15.0,20.0,20.0,20.0,5.0,20.0,0,1
1192,15.0,20.0,20.0,20.0,5.0,20.0,0,0
1193,15.0,20.0,20.0,20.0,5.0,20.0,0,0
1194,15.0,20.0,20.0,20.0,5.0,20.0,0,1
1195,15.0,20.0,20.0,20.0,5.0,20.0,0,0
1196,15.0,20.0,20.0,20.0,5.0,20.0,0,0
1197,15.0,20.0,20.0,20.0,5.0,20.0,0,0
1198,15.0,20.0,20.0,20.0,5.0,20.0,0,1
1199,15.0,20.0,20.0,20.0,5.0,20.0,0,1
1200,15.0,20.0,20.0,20.0,5.0,20.0,0,0
1201,15.0,20.0,20.0,20.0,5.0,20.0,0,1
1202,15.0,20.0,20.0,20.0,5.0,20.0,0,1
1203,15.0,20.0,20.0,20.0,5.0,20.0,0,1
1204,15.0,20.0,20.0,20.0,5.0,20.0,0,1
1205,15.0,20.0,20.0,20.0,5.0,20.0,0,0
1206,15.0,15.0,20.0,15.0,15.0,20.0,0,0
1207,15.0,15.0,20.0,15.0,15.0,20.0,0,0
1208,15.0,15.0,20.0,15.0,15.0,20.0,0,0
1209,15.0,15.0,20.0,15.0,15.0,20.0,0,0
1210,15.0,15.0,20.0,15.0,15.0,20.0,0,0
1211,15.0,15.0,20.0,15.0,15.0,20.0,0,1
1212,15.0,15.0,20.0,15.0,15.0,20.0,0,0
1213,15.0,15.0,20.0,15.0,15.0,20.0,0,0
1214,15.0,15.0,20.0,15.0,15.0,20.0,0,0
1215,15.0,15.0,20.0,15.0,15.0,20.0,0,0
1216,15.0,15.0,20.0,15.0,15.0,20.0,0,0
1217,15.0,15.0,20.0,15.0,15.0,20.0,0,0
1218,15.0,15.0,20.0,15.0,15.0,20.0,0,0
1219,15.0,15.0,20.0,15.0,15.0,20.0,0,1
1220,15.0,15.0,20.0,15.0,15.0,20.0,0,0
1221,15.0,15.0,20.0,15.0,15.0,20.0,0,0
1222,15.0,15.0,20.0,15.0,15.0,20.0,0,0
1223,15.0,15.0,20.0,15.0,15.0,20.0,0,0
1224,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1225,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1226,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1227,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1228,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1229,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1230,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1231,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1232,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1233,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1234,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1235,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1236,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1237,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1238,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1239,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1240,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1241,15.0,15.0,20.0,15.0,20.0,15.0,0,0
1242,25.0,15.0,20.0,20.0,20.0,0.0,0,0
1243,25.0,15.0,20.0,20.0,20.0,0.0,0,0
1244,25.0,15.0,20.0,20.0,20.0,0.0,0,0
1245,25.0,15.0,20.0,20.0,20.0,0.0,0,0
1246,25.0,15.0,20.0,20.0,20.0,0.0,0,0
1247,25.0,15.0,20.0,20.0,20.0,0.0,0,1
1248,25.0,15.0,20.0,20.0,20.0,0.0,0,0
1249,25.0,15.0,20.0,20.0,20.0,0.0,0,0
1250,25.0,15.0,20.0,20.0,20.0,0.0,0,0
1251,25.0,15.0,20.0,20.0,20.0,0.0,0,0
1252,25.0,15.0,20.0,20.0,20.0,0.0,0,1
1253,25.0,15.0,20.0,20.0,20.0,0.0,0,0
1254,25.0,15.0,20.0,20.0,20.0,0.0,0,0
1255,25.0,15.0,20.0,20.0,20.0,0.0,0,0
1256,25.0,15.0,20.0,20.0,20.0,0.0,0,0
1257,25.0,15.0,20.0,20.0,20.0,0.0,0,0
1258,25.0,15.0,20.0,20.0,20.0,0.0,0,0
1259,25.0,15.0,20.0,20.0,20.0,0.0,0,0
1260,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1261,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1262,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1263,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1264,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1265,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1266,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1267,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1268,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1269,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1270,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1271,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1272,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1273,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1274,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1275,15.0,21.0,18.0,18.0,10.0,18.0,0,1
1276,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1277,15.0,21.0,18.0,18.0,10.0,18.0,0,0
1278,15.0,3.0,50.0,20.0,2.0,10.0,0,0
1279,15.0,3.0,50.0,20.0,2.0,10.0,0,0
1280,15.0,3.0,50.0,20.0,2.0,10.0,0,0
1281,15.0,3.0,50.0,20.0,2.0,10.0,0,1
1282,15.0,3.0,50.0,20.0,2.0,10.0,0,0
1283,15.0,3.0,50.0,20.0,2.0,10.0,0,1
1284,15.0,3.0,50.0,20.0,2.0,10.0,0,0
1285,15.0,3.0,50.0,20.0,2.0,10.0,0,0
1286,15.0,3.0,50.0,20.0,2.0,10.0,0,0
1287,15.0,3.0,50.0,20.0,2.0,10.0,0,1
1288,15.0,3.0,50.0,20.0,2.0,10.0,0,0
1289,15.0,3.0,50.0,20.0,2.0,10.0,0,1
1290,15.0,3.0,50.0,20.0,2.0,10.0,0,1
1291,15.0,3.0,50.0,20.0,2.0,10.0,0,1
1292,15.0,3.0,50.0,20.0,2.0,10.0,0,0
1293,15.0,3.0,50.0,20.0,2.0,10.0,0,1
1294,15.0,3.0,50.0,20.0,2.0,10.0,0,1
1295,15.0,3.0,50.0,20.0,2.0,10.0,0,0
1296,10.0,20.0,20.0,20.0,20.0,10.0,0,0
1297,10.0,20.0,20.0,20.0,20.0,10.0,0,0
1298,10.0,20.0,20.0,20.0,20.0,10.0,0,0
1299,10.0,20.0,20.0,20.0,20.0,10.0,0,1
1300,10.0,20.0,20.0,20.0,20.0,10.0,0,1
1301,10.0,20.0,20.0,20.0,20.0,10.0,0,1
1302,10.0,20.0,20.0,20.0,20.0,10.0,0,0
1303,10.0,20.0,20.0,20.0,20.0,10.0,0,0
1304,10.0,20.0,20.0,20.0,20.0,10.0,0,0
1305,10.0,20.0,20.0,20.0,20.0,10.0,0,0
1306,10.0,20.0,20.0,20.0,20.0,10.0,0,0
1307,10.0,20.0,20.0,20.0,20.0,10.0,0,1
1308,10.0,20.0,20.0,20.0,20.0,10.0,0,0
1309,10.0,20.0,20.0,20.0,20.0,10.0,0,1
1310,10.0,20.0,20.0,20.0,20.0,10.0,0,0
1311,10.0,20.0,20.0,20.0,20.0,10.0,0,1
1312,10.0,20.0,20.0,20.0,20.0,10.0,0,1
1313,10.0,20.0,20.0,20.0,20.0,10.0,0,0
1314,14.0,20.0,18.0,24.0,18.0,6.0,0,0
1315,14.0,20.0,18.0,24.0,18.0,6.0,0,1
1316,14.0,20.0,18.0,24.0,18.0,6.0,0,0
1317,14.0,20.0,18.0,24.0,18.0,6.0,0,1
1318,14.0,20.0,18.0,24.0,18.0,6.0,0,0
1319,14.0,20.0,18.0,24.0,18.0,6.0,0,0
1320,14.0,20.0,18.0,24.0,18.0,6.0,0,1
1321,14.0,20.0,18.0,24.0,18.0,6.0,0,0
1322,14.0,20.0,18.0,24.0,18.0,6.0,0,0
1323,14.0,20.0,18.0,24.0,18.0,6.0,0,0
1324,14.0,20.0,18.0,24.0,18.0,6.0,0,1
1325,14.0,20.0,18.0,24.0,18.0,6.0,0,0
1326,14.0,20.0,18.0,24.0,18.0,6.0,0,0
1327,14.0,20.0,18.0,24.0,18.0,6.0,0,0
1328,14.0,20.0,18.0,24.0,18.0,6.0,0,0
1329,14.0,20.0,18.0,24.0,18.0,6.0,0,0
1330,14.0,20.0,18.0,24.0,18.0,6.0,0,0
1331,14.0,20.0,18.0,24.0,18.0,6.0,0,0
1656,15.0,15.0,20.0,25.0,10.0,15.0,0,1
1657,15.0,15.0,20.0,25.0,10.0,15.0,0,0
1658,15.0,15.0,20.0,25.0,10.0,15.0,0,0
1659,15.0,15.0,20.0,25.0,10.0,15.0,0,1
1660,15.0,15.0,20.0,25.0,10.0,15.0,0,1
1661,15.0,15.0,20.0,25.0,10.0,15.0,0,1
1662,15.0,15.0,20.0,25.0,10.0,15.0,0,1
1663,15.0,15.0,20.0,25.0,10.0,15.0,0,1
1664,15.0,15.0,20.0,25.0,10.0,15.0,0,0
1665,15.0,15.0,20.0,25.0,10.0,15.0,0,0
1666,15.0,15.0,25.0,25.0,15.0,5.0,0,0
1667,15.0,15.0,25.0,25.0,15.0,5.0,0,0
1668,15.0,15.0,25.0,25.0,15.0,5.0,0,0
1669,15.0,15.0,25.0,25.0,15.0,5.0,0,1
1670,15.0,15.0,25.0,25.0,15.0,5.0,0,1
1671,15.0,15.0,25.0,25.0,15.0,5.0,0,0
1672,15.0,15.0,25.0,25.0,15.0,5.0,0,1
1673,15.0,15.0,25.0,25.0,15.0,5.0,0,0
1674,15.0,15.0,25.0,25.0,15.0,5.0,0,0
1675,15.0,15.0,25.0,25.0,15.0,5.0,0,0
1676,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1677,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1678,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1679,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1680,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1681,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1682,20.0,20.0,20.0,20.0,10.0,10.0,0,1
1683,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1684,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1685,20.0,20.0,20.0,20.0,10.0,10.0,0,0
1686,20.0,10.0,30.0,20.0,15.0,5.0,0,0
1687,20.0,10.0,30.0,20.0,15.0,5.0,0,0
1688,20.0,10.0,30.0,20.0,15.0,5.0,0,0
1689,20.0,10.0,30.0,20.0,15.0,5.0,0,1
1690,20.0,10.0,30.0,20.0,15.0,5.0,0,0
1691,20.0,10.0,30.0,20.0,15.0,5.0,0,1
1692,20.0,10.0,30.0,20.0,15.0,5.0,0,1
1693,20.0,10.0,30.0,20.0,15.0,5.0,0,0
1694,20.0,10.0,30.0,20.0,15.0,5.0,0,0
1695,20.0,10.0,30.0,20.0,15.0,5.0,0,0
1696,15.0,15.0,25.0,25.0,20.0,0.0,0,1
1697,15.0,15.0,25.0,25.0,20.0,0.0,0,0
1698,15.0,15.0,25.0,25.0,20.0,0.0,0,0
1699,15.0,15.0,25.0,25.0,20.0,0.0,0,1
1700,15.0,15.0,25.0,25.0,20.0,0.0,0,0
1701,15.0,15.0,25.0,25.0,20.0,0.0,0,1
1702,15.0,15.0,25.0,25.0,20.0,0.0,0,0
1703,15.0,15.0,25.0,25.0,20.0,0.0,0,1
1704,15.0,15.0,25.0,25.0,20.0,0.0,0,0
1705,15.0,15.0,25.0,25.0,20.0,0.0,0,0
1706,20.0,10.0,20.0,20.0,20.0,10.0,0,0
1707,20.0,10.0,20.0,20.0,20.0,10.0,0,0
1708,20.0,10.0,20.0,20.0,20.0,10.0,0,0
1709,20.0,10.0,20.0,20.0,20.0,10.0,0,1
1710,20.0,10.0,20.0,20.0,20.0,10.0,0,0
1711,20.0,10.0,20.0,20.0,20.0,10.0,0,0
1712,20.0,10.0,20.0,20.0,20.0,10.0,0,0
1713,20.0,10.0,20.0,20.0,20.0,10.0,0,0
1714,20.0,10.0,20.0,20.0,20.0,10.0,0,0
1715,20.0,10.0,20.0,20.0,20.0,10.0,0,0
1716,50.0,15.0,10.0,10.0,10.0,5.0,0,0
1717,50.0,15.0,10.0,10.0,10.0,5.0,0,0
1718,50.0,15.0,10.0,10.0,10.0,5.0,0,0
1719,50.0,15.0,10.0,10.0,10.0,5.0,0,1
1720,50.0,15.0,10.0,10.0,10.0,5.0,0,0
1721,50.0,15.0,10.0,10.0,10.0,5.0,0,1
1722,50.0,15.0,10.0,10.0,10.0,5.0,0,1
1723,50.0,15.0,10.0,10.0,10.0,5.0,0,1
1724,50.0,15.0,10.0,10.0,10.0,5.0,0,1
1725,50.0,15.0,10.0,10.0,10.0,5.0,0,0
1726,10.0,10.0,35.0,35.0,8.0,2.0,0,1
1727,10.0,10.0,35.0,35.0,8.0,2.0,0,0
1728,10.0,10.0,35.0,35.0,8.0,2.0,0,0
1729,10.0,10.0,35.0,35.0,8.0,2.0,0,1
1730,10.0,10.0,35.0,35.0,8.0,2.0,0,0
1731,10.0,10.0,35.0,35.0,8.0,2.0,0,0
1732,10.0,10.0,35.0,35.0,8.0,2.0,0,1
1733,10.0,10.0,35.0,35.0,8.0,2.0,0,0
1734,10.0,10.0,35.0,35.0,8.0,2.0,0,1
1735,10.0,10.0,35.0,35.0,8.0,2.0,0,0
1736,35.0,15.0,5.0,30.0,15.0,0.0,0,0
1737,35.0,15.0,5.0,30.0,15.0,0.0,0,0
1738,35.0,15.0,5.0,30.0,15.0,0.0,0,0
1739,35.0,15.0,5.0,30.0,15.0,0.0,0,0
1740,35.0,15.0,5.0,30.0,15.0,0.0,0,0
1741,35.0,15.0,5.0,30.0,15.0,0.0,0,0
1742,35.0,15.0,5.0,30.0,15.0,0.0,0,0
1743,35.0,15.0,5.0,30.0,15.0,0.0,0,0
1744,35.0,15.0,5.0,30.0,15.0,0.0,0,0
1745,35.0,15.0,5.0,30.0,15.0,0.0,0,0
1846,16.67,16.67,16.67,16.67,16.67,16.67,0,0
1847,16.67,16.67,16.67,16.67,16.67,16.67,0,0
1848,16.67,16.67,16.67,16.67,16.67,16.67,0,0
1849,16.67,16.67,16.67,16.67,16.67,16.67,0,1
1850,16.67,16.67,16.67,16.67,16.67,16.67,0,0
1851,12.77,19.15,17.02,17.02,14.89,19.15,0,0
1852,12.77,19.15,17.02,17.02,14.89,19.15,0,0
1853,12.77,19.15,17.02,17.02,14.89,19.15,0,0
1854,12.77,19.15,17.02,17.02,14.89,19.15,0,0
1855,12.77,19.15,17.02,17.02,14.89,19.15,0,0
1856,6.67,20.0,20.0,17.78,20.0,15.56,0,1
1857,6.67,20.0,20.0,17.78,20.0,15.56,0,0
1858,6.67,20.0,20.0,17.78,20.0,15.56,0,0
1859,6.67,20.0,20.0,17.78,20.0,15.56,0,0
1860,6.67,20.0,20.0,17.78,20.0,15.56,0,0
1861,18.18,22.73,18.18,13.64,13.64,13.64,0,0
1862,18.18,22.73,18.18,13.64,13.64,13.64,0,0
