,attr,sinc,intel,fun,amb,shar,gender,match
881,6.0,7.0,8.0,5.0,6.0,5.0,0,0
882,6.0,6.0,9.0,8.0,8.0,5.0,0,0
883,1.0,7.0,5.0,3.0,5.0,1.0,0,0
884,3.0,8.0,5.0,3.0,7.0,1.0,0,0
885,4.0,5.0,5.0,5.0,8.0,5.0,0,0
886,3.0,8.0,8.0,7.0,8.0,3.0,0,0
887,3.0,7.0,4.0,2.0,3.0,2.0,0,0
888,7.0,7.0,8.0,6.0,8.0,5.0,0,0
889,7.0,7.0,7.0,6.0,5.0,5.0,0,0
890,4.0,5.0,7.0,4.0,5.0,3.0,0,0
891,7.0,7.0,8.0,6.0,4.0,4.0,0,0
892,5.0,6.0,8.0,6.0,8.0,4.0,0,0
893,5.0,6.0,6.0,4.0,7.0,5.0,0,0
894,6.0,6.0,7.0,6.0,6.0,6.0,0,0
895,6.0,6.0,7.0,6.0,5.0,4.0,0,0
896,6.0,6.0,6.0,5.0,6.0,4.0,0,0
897,8.0,6.0,8.0,5.0,8.0,5.0,0,1
898,6.0,7.0,8.0,7.0,8.0,6.0,0,0
899,6.0,7.0,7.0,7.0,7.0,6.0,0,0
900,7.0,7.0,7.0,7.0,7.0,6.0,0,0
901,7.0,7.0,7.0,7.0,8.0,6.0,0,0
902,7.0,7.0,8.0,7.0,7.0,6.0,0,0
903,5.0,7.0,7.0,5.0,7.0,5.0,0,0
904,7.0,7.0,7.0,7.0,6.0,7.0,0,0
905,7.0,7.0,7.0,8.0,8.0,5.0,0,0
906,7.0,7.0,7.0,7.0,7.0,5.0,0,0
907,5.0,8.0,7.0,6.0,8.0,5.0,0,0
1008,5.0,5.0,5.0,10.0,8.0,,0,1
1009,4.0,5.0,5.0,4.0,6.0,,0,0
1010,2.0,10.0,4.0,4.0,4.0,,0,0
1011,10.0,8.0,10.0,8.0,,,0,0
1012,2.0,10.0,5.0,2.0,,,0,0
1013,6.0,8.0,8.0,6.0,8.0,,0,0
1014,1.0,10.0,,,,,0,0
1015,1.0,10.0,5.0,,,,0,0
1016,1.0,,8.0,1.0,,3.0,0,0
1017,6.0,,5.0,,10.0,,0,0
1018,2.0,3.0,5.0,5.0,,,0,0
1019,5.0,7.0,8.0,8.0,,,0,1
1020,4.0,8.0,8.0,6.0,6.0,,0,0
1021,8.0,6.0,7.0,10.0,,8.0,0,1
1022,5.0,5.0,5.0,5.0,8.0,8.0,0,0
1023,5.0,5.0,6.0,10.0,7.0,,0,1
1024,5.0,5.0,6.0,7.0,6.0,,0,1
1025,2.0,8.0,8.0,,,,0,0
1026,4.0,7.0,8.0,10.0,7.0,7.0,0,1
1027,4.0,6.0,6.0,6.0,5.0,7.0,0,0
1028,4.0,6.0,7.0,4.0,6.0,2.0,0,0
1029,6.0,5.0,6.0,7.0,6.0,7.0,0,1
1030,8.0,9.0,9.0,6.0,7.0,5.0,0,1
1031,10.0,7.0,8.0,7.0,9.0,9.0,0,1
1032,4.0,6.0,6.0,4.0,,,0,0
1033,3.0,5.0,6.0,3.0,,2.0,0,0
1034,6.0,7.0,6.0,7.0,4.0,6.0,0,0
1035,9.0,7.0,7.0,10.0,8.0,7.0,0,0
1036,6.0,6.0,5.0,5.0,5.0,6.0,0,0
1037,7.0,7.0,8.0,10.0,9.0,8.0,0,1
1038,5.0,6.0,7.0,5.0,6.0,4.0,0,0
1039,9.0,9.0,9.0,10.0,9.0,10.0,0,1
1040,9.0,7.0,7.0,9.0,6.0,5.0,0,0
1041,6.0,7.0,7.0,6.0,7.0,7.0,0,0
1042,8.0,9.0,8.0,9.0,9.0,8.0,0,0
1043,4.0,6.0,7.0,4.0,5.0,2.0,0,0
1044,4.0,2.0,9.0,2.0,10.0,2.0,0,0
1045,2.0,4.0,9.0,4.0,9.0,6.0,0,0
1046,2.0,5.0,9.0,2.0,9.0,2.0,0,0
1047,9.0,5.0,9.0,,,2.0,0,0
1048,7.0,9.0,9.0,2.0,9.0,2.0,0,0
1049,7.0,9.0,9.0,9.0,,9.0,0,0
1050,2.0,9.0,9.0,4.0,,,0,0
1051,2.0,9.0,9.0,2.0,9.0,2.0,0,0
1052,3.0,8.0,8.0,,,8.0,0,0
1053,5.0,9.0,9.0,,,,0,0
1054,9.0,5.0,9.0,9.0,9.0,5.0,0,0
1055,7.0,9.0,9.0,7.0,9.0,7.0,0,0
1056,5.0,9.0,9.0,,,,0,1
1057,9.0,9.0,9.0,9.0,9.0,9.0,0,1
1058,7.0,4.0,7.0,2.0,2.0,2.0,0,0
1059,7.0,10.0,10.0,6.0,10.0,6.0,0,1
1060,2.0,2.0,5.0,2.0,,8.0,0,0
1061,5.0,5.0,9.0,,9.0,,0,0
1062,5.0,6.0,7.0,6.0,9.0,5.0,0,0
1063,5.0,6.0,6.0,5.0,5.0,4.0,0,0
1064,7.0,7.0,7.0,5.0,5.0,5.0,0,0
1065,7.0,7.0,7.0,7.0,7.0,7.0,0,0
1066,2.0,2.0,2.0,2.0,2.0,2.0,0,0
1067,7.0,7.0,7.0,7.0,7.0,7.0,0,0
1068,4.0,6.0,6.0,6.0,6.0,4.0,0,0
1069,4.0,6.0,6.0,5.0,5.0,5.0,0,0
1070,2.0,2.0,2.0,2.0,2.0,2.0,0,0
1071,5.0,5.0,5.0,5.0,5.0,5.0,0,0
1072,,6.0,7.0,8.0,6.0,7.0,0,1
1073,6.0,6.0,6.0,6.0,6.0,6.0,0,0
1074,5.0,5.0,5.0,5.0,5.0,5.0,0,0
1075,5.0,7.0,7.0,7.0,5.0,6.0,0,1
1076,6.0,6.0,6.0,6.0,6.0,6.0,0,1
1077,5.0,5.0,5.0,5.0,5.0,5.0,0,0
1078,4.0,4.0,4.0,4.0,4.0,4.0,0,0
1079,6.0,6.0,6.0,6.0,6.0,6.0,0,0
1080,1.0,,8.0,7.0,,7.0,0,0
1081,7.0,9.0,9.0,8.0,9.0,8.0,0,0
1082,6.0,7.0,8.0,7.0,8.0,7.0,0,0
1083,8.0,8.0,8.0,8.0,,8.0,0,0
1084,6.0,7.0,7.0,6.0,6.0,5.0,0,0
1085,8.0,8.0,8.0,8.0,7.0,7.0,0,0
1086,6.0,8.0,8.0,7.0,8.0,7.0,0,0
1087,6.0,8.0,7.0,6.0,8.0,6.0,0,0
1088,8.0,8.0,8.0,8.0,8.0,9.0,0,1
1089,7.0,8.0,8.0,8.0,8.0,8.0,0,0
1090,8.0,8.0,8.0,6.0,8.0,7.0,0,0
1091,8.0,8.0,9.0,9.0,8.0,8.0,0,1
1092,7.0,9.0,8.0,8.0,8.0,,0,0
1093,6.0,9.0,8.0,8.0,9.0,8.0,0,0
1094,8.0,8.0,8.0,8.0,8.0,8.0,0,0
1095,8.0,8.0,8.0,8.0,8.0,8.0,0,1
1096,6.0,,8.0,8.0,8.0,8.0,0,0
1097,7.0,9.0,8.0,8.0,9.0,8.0,0,0
1098,2.0,10.0,10.0,8.0,10.0,6.0,0,0
1099,3.0,7.0,7.0,5.0,7.0,6.0,0,0
1100,2.0,6.0,8.0,4.0,7.0,4.0,0,0
1101,8.0,8.0,9.0,8.0,7.0,6.0,0,0
1102,7.0,6.0,6.0,4.0,6.0,3.0,0,0
1103,8.0,8.0,8.0,7.0,9.0,8.0,0,1
1104,3.0,8.0,8.0,6.0,7.0,5.0,0,0
1105,3.0,8.0,9.0,2.0,9.0,2.0,0,0
1106,2.0,8.0,10.0,1.0,7.0,1.0,0,0
1107,4.0,9.0,8.0,6.0,7.0,6.0,0,0
1108,6.0,8.0,8.0,8.0,4.0,7.0,0,1
1109,9.0,9.0,9.0,8.0,2.0,7.0,0,0
1110,4.0,9.0,8.0,9.0,8.0,3.0,0,0
1111,2.0,7.0,6.0,8.0,6.0,4.0,0,0
1112,7.0,7.0,7.0,8.0,7.0,7.0,0,1
1113,6.0,9.0,8.0,8.0,8.0,7.0,0,0
1114,6.0,6.0,7.0,6.0,7.0,6.0,0,0
1115,4.0,9.0,9.0,6.0,7.0,5.0,0,0
1116,7.0,7.0,10.0,10.0,9.0,8.0,0,1
1117,4.0,8.0,7.0,5.0,7.0,4.0,0,0
1118,5.0,10.0,8.0,8.0,9.0,7.0,0,0
1119,8.0,9.0,10.0,7.0,8.0,8.0,0,0
1120,7.0,10.0,7.0,7.0,8.0,6.0,0,0
1121,8.0,8.0,10.0,10.0,10.0,10.0,0,1
1122,5.0,10.0,10.0,9.0,10.0,8.0,0,0
1123,5.0,10.0,10.0,8.0,8.0,7.0,0,0
1124,4.0,10.0,9.0,6.0,8.0,6.0,0,0
1125,6.0,8.0,8.0,8.0,9.0,7.0,0,0
1126,8.0,9.0,9.0,7.0,8.0,7.0,0,0
1127,7.0,9.0,9.0,10.0,9.0,8.0,0,1
1128,5.0,10.0,9.0,8.0,9.0,7.0,0,0
1129,7.0,10.0,9.0,10.0,8.0,9.0,0,1
1130,7.0,10.0,10.0,10.0,8.0,10.0,0,0
1131,6.0,10.0,10.0,8.0,8.0,8.0,0,1
1132,7.0,8.0,8.0,9.0,8.0,6.0,0,0
1133,6.0,10.0,9.0,8.0,8.0,7.0,0,0
1134,4.0,6.0,7.0,6.0,9.0,8.0,0,0
1135,5.0,6.0,8.0,7.0,8.0,8.0,0,0
1136,4.0,8.0,8.0,5.0,7.0,6.0,0,0
1137,8.0,6.0,7.0,7.0,7.0,6.0,0,0
1138,5.0,6.0,7.0,4.0,5.0,4.0,0,0
1139,8.0,7.0,8.0,8.0,8.0,7.0,0,1
1140,4.0,8.0,7.0,4.0,5.0,3.0,0,0
1141,5.0,8.0,8.0,7.0,8.0,6.0,0,0
1142,5.0,7.0,8.0,6.0,7.0,4.0,0,0
1143,7.0,8.0,8.0,8.0,8.0,8.0,0,0
1144,7.0,8.0,8.0,6.0,6.0,6.0,0,0
1145,5.0,10.0,8.0,8.0,8.0,8.0,0,0
1146,5.0,8.0,8.0,8.0,8.0,8.0,0,0
1147,8.0,8.0,8.0,7.0,5.0,8.0,0,1
1148,5.0,7.0,9.0,6.0,7.0,5.0,0,0
1149,4.0,8.0,8.0,9.0,6.0,8.0,0,0
1150,4.0,7.0,8.0,4.0,8.0,6.0,0,0
1151,4.0,8.0,6.0,8.0,7.0,8.0,0,0
1152,1.0,5.0,0.0,10.0,0.0,3.0,0,0
1153,5.0,8.0,7.0,5.0,5.0,4.0,0,0
1154,5.0,8.0,8.0,6.0,6.0,5.0,0,0
1155,4.0,6.0,7.0,4.0,7.0,3.0,0,0
1156,5.0,8.0,5.0,2.0,2.0,2.0,0,0
1157,7.0,5.0,6.0,7.0,5.0,7.0,0,0
1158,2.0,5.0,7.0,4.0,7.0,5.0,0,0
1159,3.0,7.0,7.0,2.0,2.0,5.0,0,0
1160,4.0,5.0,6.0,3.0,7.0,3.0,0,0
1161,5.0,5.0,5.0,5.0,5.0,5.0,0,0
1162,6.0,2.0,5.0,5.0,5.0,2.0,0,0
1163,5.0,5.0,7.0,8.0,7.0,5.0,0,1
1164,4.0,6.0,8.0,6.0,5.0,5.0,0,0
1165,4.0,8.0,8.0,5.0,7.0,6.0,0,0
1166,4.0,0.0,8.0,7.0,7.0,6.0,0,1
1167,5.0,5.0,9.0,6.0,5.0,5.0,0,0
1168,4.0,4.0,5.0,4.0,9.0,4.0,0,0
1169,3.0,5.0,5.0,4.0,5.0,4.0,0,0
1170,4.0,1.0,4.0,1.0,10.0,1.0,0,0
1171,5.0,6.0,7.0,5.0,6.0,2.0,0,0
1172,5.0,5.0,6.0,6.0,6.0,2.0,0,0
1173,7.0,8.0,7.0,7.0,5.0,4.0,0,0
1174,8.0,8.0,8.0,1.0,1.0,1.0,0,0
1175,8.0,7.0,7.0,6.0,6.0,5.0,0,0
1176,5.0,8.0,8.0,5.0,8.0,3.0,0,0
1177,4.0,7.0,9.0,4.0,8.0,3.0,0,0
1178,5.0,8.0,8.0,6.0,5.0,3.0,0,0
1179,8.0,7.0,7.0,6.0,6.0,3.0,0,0
1180,7.0,7.0,8.0,7.0,9.0,5.0,0,0
1181,8.0,8.0,8.0,6.0,6.0,2.0,0,0
1182,6.0,8.0,7.0,6.0,8.0,2.0,0,0
1183,7.0,6.0,6.0,5.0,6.0,5.0,0,1
1184,6.0,6.0,6.0,4.0,6.0,1.0,0,0
1185,6.0,8.0,7.0,5.0,6.0,2.0,0,0
1186,5.0,5.0,5.0,7.0,5.0,3.0,0,0
1187,6.0,4.0,6.0,2.0,6.0,1.0,0,0
1188,5.0,7.0,8.0,9.0,5.0,,0,0
1189,6.0,8.0,6.0,7.0,7.0,6.0,0,0
1190,6.0,7.0,7.0,4.0,,,0,0
1191,7.0,7.0,7.0,7.0,7.0,6.0,0,1
1192,7.0,8.0,7.0,5.0,5.0,5.0,0,0
1193,7.0,6.0,6.0,5.0,5.0,5.0,0,0
1194,7.0,6.0,6.0,5.0,5.0,5.0,0,1
1195,6.0,7.0,7.0,5.0,7.0,4.0,0,0
1196,5.0,8.0,6.0,5.0,5.0,4.0,0,0
1197,7.0,6.0,6.0,5.0,5.0,3.0,0,0
1198,9.0,8.0,7.0,8.0,5.0,7.0,0,1
1199,7.0,8.0,8.0,8.0,8.0,6.0,0,1
1200,5.0,7.0,7.0,7.0,7.0,6.0,0,0
1201,10.0,7.0,7.0,6.0,6.0,8.0,0,1
1202,10.0,8.0,6.0,7.0,10.0,5.0,0,1
1203,6.0,7.0,7.0,7.0,5.0,7.0,0,1
1204,8.0,7.0,7.0,7.0,7.0,8.0,0,1
1205,4.0,5.0,5.0,5.0,5.0,,0,0
1206,2.0,3.0,2.0,1.0,1.0,1.0,0,0
1207,2.0,2.0,2.0,2.0,2.0,1.0,0,0
1208,3.0,6.0,6.0,5.0,7.0,4.0,0,0
1209,3.0,4.0,6.0,6.0,7.0,3.0,0,0
1210,2.0,8.0,8.0,5.0,9.0,7.0,0,0
1211,8.0,8.0,7.0,7.0,8.0,7.0,0,1
1212,3.0,10.0,9.0,5.0,9.0,5.0,0,0
1213,1.0,3.0,4.0,2.0,4.0,1.0,0,0
1214,2.0,3.0,4.0,5.0,4.0,2.0,0,0
1215,3.0,5.0,6.0,4.0,7.0,1.0,0,0
1216,2.0,3.0,4.0,5.0,5.0,2.0,0,0
1217,1.0,6.0,7.0,7.0,9.0,4.0,0,0
1218,2.0,4.0,5.0,4.0,7.0,3.0,0,0
1219,8.0,10.0,8.0,9.0,8.0,8.0,0,1
1220,7.0,9.0,7.0,6.0,7.0,5.0,0,0
1221,2.0,4.0,7.0,8.0,8.0,4.0,0,0
1222,4.0,3.0,6.0,7.0,5.0,2.0,0,0
1223,2.0,4.0,7.0,7.0,7.0,3.0,0,0
1224,1.0,2.0,10.0,1.0,10.0,4.0,0,0
1225,2.0,10.0,10.0,2.0,10.0,5.0,0,0
1226,3.0,7.0,9.0,2.0,10.0,3.0,0,0
1227,6.0,7.0,10.0,7.0,10.0,7.0,0,0
1228,3.0,10.0,10.0,3.0,10.0,10.0,0,0
1229,8.0,10.0,10.0,8.0,10.0,8.0,0,0
1230,4.0,10.0,10.0,6.0,10.0,9.0,0,0
1231,3.0,10.0,10.0,3.0,10.0,2.0,0,0
1232,2.0,10.0,10.0,1.0,10.0,1.0,0,0
1233,6.0,7.0,7.0,6.0,10.0,3.0,0,0
1234,6.0,9.0,10.0,5.0,8.0,3.0,0,0
1235,6.0,9.0,10.0,10.0,10.0,8.0,0,0
1236,2.0,10.0,10.0,2.0,2.0,3.0,0,0
1237,3.0,10.0,10.0,10.0,10.0,6.0,0,0
1238,8.0,10.0,10.0,5.0,10.0,8.0,0,0
1239,5.0,10.0,10.0,10.0,10.0,10.0,0,0
1240,4.0,10.0,10.0,10.0,10.0,8.0,0,0
1241,2.0,10.0,10.0,10.0,10.0,7.0,0,0
1242,6.0,9.0,8.0,5.0,7.0,6.0,0,0
1243,6.0,9.0,8.0,7.0,7.0,6.0,0,0
1244,6.0,10.0,9.0,7.0,8.0,6.0,0,0
1245,7.0,9.0,9.0,8.0,9.0,5.0,0,0
1246,6.0,9.0,7.0,6.0,7.0,5.0,0,0
1247,9.0,9.0,9.0,9.0,9.0,9.0,0,1
1248,8.0,9.0,10.0,10.0,9.0,9.0,0,0
1249,5.0,9.0,8.0,6.0,6.0,6.0,0,0
1250,6.0,10.0,9.0,6.0,7.0,5.0,0,0
1251,8.0,9.0,8.0,7.0,8.0,5.0,0,0
1252,9.0,9.0,9.0,8.0,8.0,7.0,0,1
1253,6.0,9.0,9.0,7.0,7.0,5.0,0,0
1254,8.0,10.0,10.0,9.0,10.0,5.0,0,0
1255,9.0,9.0,10.0,10.0,7.0,6.0,0,0
1256,9.0,9.0,8.0,10.0,8.0,7.0,0,0
1257,8.0,10.0,10.0,8.0,8.0,6.0,0,0
1258,7.0,10.0,10.0,10.0,7.0,6.0,0,0
1259,7.0,10.0,10.0,9.0,9.0,6.0,0,0
1260,0.0,5.0,5.0,0.0,9.0,0.0,0,0
1261,8.0,8.0,7.0,8.0,6.0,4.0,0,0
1262,5.0,5.0,6.0,5.0,6.0,7.0,0,0
1263,7.0,6.0,8.0,7.0,7.0,5.0,0,0
1264,6.0,6.0,6.0,5.0,4.0,3.0,0,0
1265,7.0,8.0,7.0,6.0,5.0,4.0,0,0
1266,5.0,8.0,8.0,6.0,7.0,4.0,0,0
1267,4.0,8.0,8.0,4.0,5.0,4.0,0,0
1268,5.0,7.0,6.0,5.0,6.0,5.0,0,0
1269,4.0,8.0,5.0,6.0,4.0,4.0,0,0
1270,10.0,10.0,10.0,10.0,10.0,7.0,0,0
1271,5.0,7.0,6.0,7.0,7.0,6.0,0,0
1272,6.0,7.0,7.0,8.0,7.0,5.0,0,0
1273,6.0,7.0,8.0,7.0,8.0,6.0,0,0
1274,7.0,7.0,6.0,6.0,4.0,5.0,0,0
1275,6.0,7.0,7.0,5.0,6.0,7.0,0,1
1276,6.0,6.0,6.0,7.0,8.0,7.0,0,0
1277,6.0,9.0,7.0,6.0,6.0,8.0,0,0
1278,5.0,7.0,7.0,7.0,8.0,,0,0
1279,5.0,6.0,6.0,6.0,7.0,,0,0
1280,4.0,6.0,6.0,6.0,6.0,5.0,0,0
1281,6.0,7.0,8.0,6.0,7.0,,0,1
1282,6.0,9.0,8.0,5.0,8.0,3.0,0,0
1283,8.0,7.0,8.0,8.0,8.0,,0,1
1284,6.0,7.0,8.0,7.0,7.0,,0,0
1285,4.0,7.0,8.0,5.0,7.0,4.0,0,0
1286,4.0,6.0,7.0,6.0,5.0,3.0,0,0
1287,7.0,7.0,8.0,7.0,7.0,,0,1
1288,7.0,7.0,7.0,7.0,7.0,,0,0
1289,7.0,10.0,10.0,10.0,10.0,10.0,0,1
1290,5.0,7.0,8.0,7.0,7.0,,0,1
1291,8.0,7.0,8.0,8.0,,,0,1
1292,9.0,7.0,8.0,7.0,6.0,7.0,0,0
1293,6.0,7.0,8.0,8.0,8.0,,0,1
1294,6.0,7.0,8.0,8.0,8.0,,0,1
1295,5.0,8.0,8.0,7.0,7.0,,0,0
1296,4.0,3.0,9.0,3.0,8.0,5.0,0,0
1297,4.0,8.0,9.0,4.0,8.0,3.0,0,0
1298,3.0,9.0,10.0,6.0,9.0,5.0,0,0
1299,10.0,10.0,10.0,8.0,9.0,10.0,0,1
1300,8.0,7.0,8.0,3.0,8.0,6.0,0,1
1301,10.0,10.0,9.0,10.0,9.0,9.0,0,1
1302,6.0,8.0,9.0,4.0,9.0,5.0,0,0
1303,6.0,9.0,10.0,8.0,9.0,8.0,0,0
1304,4.0,8.0,9.0,7.0,8.0,6.0,0,0
1305,8.0,7.0,8.0,5.0,8.0,5.0,0,0
1306,8.0,8.0,8.0,7.0,8.0,7.0,0,0
1307,7.0,8.0,9.0,9.0,8.0,8.0,0,1
1308,7.0,8.0,8.0,8.0,8.0,7.0,0,0
1309,8.0,9.0,9.0,10.0,9.0,9.0,0,1
1310,8.0,9.0,10.0,9.0,8.0,9.0,0,0
1311,7.0,9.0,9.0,7.0,9.0,7.0,0,1
1312,6.0,9.0,9.0,8.0,8.0,5.0,0,1
1313,6.0,7.0,8.0,7.0,8.0,5.0,0,0
1314,6.0,6.0,7.0,7.0,8.0,6.0,0,0
1315,7.0,8.0,7.0,7.0,7.0,7.0,0,1
1316,7.0,7.0,7.0,6.0,6.0,6.0,0,0
1317,8.0,7.0,8.0,8.0,,,0,1
1318,6.0,6.0,6.0,6.0,6.0,5.0,0,0
1319,7.0,6.0,7.0,7.0,7.0,6.0,0,0
1320,7.0,7.0,7.0,7.0,7.0,7.0,0,1
1321,7.0,6.0,7.0,6.0,7.0,6.0,0,0
1322,6.0,7.0,7.0,6.0,7.0,6.0,0,0
1323,7.0,7.0,7.0,7.0,7.0,7.0,0,0
1324,8.0,8.0,7.0,8.0,8.0,8.0,0,1
1325,7.0,7.0,7.0,7.0,7.0,6.0,0,0
1326,7.0,7.0,7.0,7.0,7.0,7.0,0,0
1327,7.0,7.0,7.0,7.0,7.0,6.0,0,0
1328,7.0,7.0,7.0,7.0,7.0,6.0,0,0
1329,7.0,7.0,7.0,6.0,7.0,6.0,0,0
1330,7.0,7.0,7.0,6.0,6.0,6.0,0,0
1331,7.0,7.0,7.0,7.0,7.0,7.0,0,0
1656,7.0,7.0,7.0,9.0,7.0,8.0,0,1
1657,4.0,8.0,7.0,4.0,9.0,3.0,0,0
1658,5.0,1.0,6.0,2.0,8.0,1.0,0,0
1659,7.0,7.0,8.0,8.0,7.0,8.0,0,1
1660,5.0,7.0,9.0,6.0,8.0,7.0,0,1
1661,10.0,6.0,7.0,8.0,8.0,8.0,0,1
1662,9.0,10.0,8.0,8.0,7.0,9.0,0,1
1663,7.0,7.0,6.0,7.0,6.0,7.0,0,1
1664,8.0,8.0,8.0,8.0,8.0,8.0,0,0
1665,2.0,7.0,6.0,2.0,5.0,1.0,0,0
1666,8.0,10.0,9.0,10.0,5.0,5.0,0,0
1667,5.0,9.0,6.0,5.0,5.0,2.0,0,0
1668,5.0,9.0,8.0,1.0,10.0,1.0,0,0
1669,10.0,9.0,10.0,10.0,10.0,7.0,0,1
1670,6.0,9.0,8.0,7.0,7.0,6.0,0,1
1671,9.0,9.0,8.0,10.0,7.0,8.0,0,0
1672,6.0,10.0,9.0,8.0,7.0,4.0,0,1
1673,6.0,9.0,7.0,8.0,7.0,9.0,0,0
1674,9.0,9.0,8.0,6.0,5.0,5.0,0,0
1675,4.0,9.0,8.0,3.0,6.0,2.0,0,0
1676,7.0,6.0,6.0,7.0,4.0,4.0,0,0
1677,8.0,7.0,6.0,6.0,5.0,4.0,0,0
1678,4.0,3.0,4.0,2.0,9.0,3.0,0,0
1679,7.0,5.0,5.0,6.0,5.0,3.0,0,0
1680,5.0,6.0,5.0,5.0,5.0,7.0,0,0
1681,2.0,3.0,2.0,2.0,6.0,2.0,0,0
1682,8.0,6.0,7.0,8.0,7.0,5.0,0,1
1683,5.0,6.0,5.0,4.0,6.0,3.0,0,0
1684,7.0,8.0,7.0,5.0,6.0,6.0,0,0
1685,5.0,6.0,4.0,5.0,3.0,3.0,0,0
1686,10.0,10.0,10.0,10.0,10.0,10.0,0,0
1687,6.0,10.0,10.0,7.0,6.0,5.0,0,0
1688,2.0,10.0,10.0,2.0,10.0,2.0,0,0
1689,10.0,10.0,10.0,10.0,10.0,10.0,0,1
1690,6.0,10.0,10.0,8.0,10.0,6.0,0,0
1691,8.0,5.0,9.0,9.0,10.0,8.0,0,1
1692,9.0,10.0,9.0,8.0,8.0,7.0,0,1
1693,6.0,10.0,8.0,8.0,10.0,5.0,0,0
1694,6.0,9.0,9.0,9.0,9.0,5.0,0,0
1695,,,,,,,0,0
1696,10.0,10.0,10.0,10.0,10.0,10.0,0,1
1697,7.0,10.0,8.0,8.0,8.0,6.0,0,0
1698,4.0,4.0,8.0,2.0,10.0,0.0,0,0
1699,10.0,8.0,8.0,9.0,8.0,8.0,0,1
1700,6.0,9.0,10.0,7.0,9.0,4.0,0,0
1701,8.0,6.0,6.0,7.0,5.0,6.0,0,1
1702,7.0,8.0,8.0,6.0,6.0,3.0,0,0
1703,6.0,10.0,6.0,9.0,6.0,4.0,0,1
1704,10.0,7.0,7.0,7.0,6.0,5.0,0,0
1705,4.0,8.0,7.0,3.0,7.0,0.0,0,0
1706,10.0,10.0,10.0,10.0,10.0,10.0,0,0
1707,7.0,10.0,8.0,7.0,8.0,4.0,0,0
1708,4.0,8.0,7.0,5.0,9.0,3.0,0,0
1709,10.0,10.0,10.0,10.0,10.0,10.0,0,1
1710,6.0,10.0,9.0,7.0,8.0,6.0,0,0
1711,8.0,6.0,7.0,6.0,8.0,5.0,0,0
1712,7.0,8.0,6.0,6.0,6.0,6.0,0,0
1713,7.0,7.0,6.0,7.0,9.0,5.0,0,0
1714,5.0,10.0,8.0,5.0,8.0,4.0,0,0
1715,,,,,,,0,0
1716,3.0,8.0,5.0,5.0,5.0,,0,0
1717,,6.0,7.0,8.0,9.0,4.0,0,0
1718,4.0,9.0,8.0,,8.0,,0,0
1719,6.0,8.0,8.0,9.0,8.0,6.0,0,1
1720,5.0,4.0,8.0,7.0,6.0,,0,0
1721,8.0,10.0,9.0,10.0,8.0,7.0,0,1
1722,5.0,7.0,,,,,0,1
1723,7.0,9.0,9.0,,0.0,6.0,0,1
1724,6.0,9.0,8.0,9.0,7.0,,0,1
1725,2.0,7.0,6.0,2.0,,1.0,0,0
1726,7.0,8.0,7.0,8.0,8.0,5.0,0,1
1727,5.0,8.0,6.0,2.0,2.0,2.0,0,0
1728,2.0,1.0,4.0,1.0,6.0,0.0,0,0
1729,6.0,8.0,8.0,6.0,8.0,5.0,0,1
1730,8.0,10.0,8.0,7.0,8.0,6.0,0,0
1731,9.0,4.0,5.0,2.0,2.0,1.0,0,0
1732,8.0,7.0,8.0,6.0,5.0,2.0,0,1
1733,5.0,7.0,2.0,2.0,4.0,2.0,0,0
1734,9.0,9.0,9.0,8.0,10.0,2.0,0,1
1735,7.0,8.0,6.0,5.0,7.0,2.0,0,0
1736,8.0,10.0,10.0,7.0,7.0,8.0,0,0
1737,9.0,10.0,7.0,5.0,10.0,9.0,0,0
1738,4.0,6.0,7.0,6.0,6.0,1.0,0,0
1739,6.0,10.0,10.0,8.0,8.0,4.0,0,0
1740,8.0,7.0,10.0,7.0,10.0,9.0,0,0
1741,4.0,4.0,2.0,1.0,1.0,1.0,0,0
1742,9.0,10.0,10.0,5.0,7.0,4.0,0,0
1743,7.0,6.0,7.0,8.0,10.0,7.0,0,0
1744,6.0,10.0,5.0,2.0,2.0,4.0,0,0
1745,7.0,10.0,10.0,8.0,10.0,1.0,0,0
1846,7.0,9.0,7.0,9.0,6.0,9.0,0,0
1847,8.0,8.0,8.0,8.0,8.0,8.0,0,0
1848,5.0,7.0,9.0,5.0,9.0,5.0,0,0
1849,8.0,9.0,9.0,9.0,9.0,8.0,0,1
1850,5.0,8.0,8.0,8.0,7.0,7.0,0,0
1851,7.0,7.0,7.0,8.0,6.0,8.0,0,0
1852,7.0,6.0,8.0,7.0,8.0,6.0,0,0
1853,6.0,5.0,5.0,6.0,6.0,7.0,0,0
1854,8.0,7.0,7.0,8.0,8.0,7.0,0,0
1855,5.0,6.0,5.0,7.0,5.0,6.0,0,0
1856,8.0,9.0,7.0,9.0,10.0,8.0,0,1
1857,7.0,8.0,9.0,8.0,7.0,8.0,0,0
1858,7.0,7.0,8.0,5.0,8.0,5.0,0,0
1859,8.0,9.0,9.0,9.0,10.0,7.0,0,0
1860,6.0,5.0,6.0,5.0,6.0,4.0,0,0
1861,8.0,5.0,,,,5.0,0,0
1862,8.0,8.0,8.0,,,2.0,0,0
1863,7.0,8.0,,8.0,4.0,6.0,0,0
1864,8.0,8.0,8.0,8.0,,,0,1
1865,7.0,,,8.0,8.0,,0,1
1866,8.0,8.0,8.0,8.0,8.0,8.0,0,0
